iso3,country,continent,population_country,traffic_mortality,literacy_rate,avg_height,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,fps_list,person,bicycle,car,motorcycle,bus,truck,cellphone,traffic_light,stop_sign,total_time,total_videos,speed_crossing,speed_crossing_day,speed_crossing_night,time_crossing,time_crossing_day,time_crossing_night,speed_crossing_avg,time_crossing_avg,with_trf_light_day,with_trf_light_night,without_trf_light_day,without_trf_light_night,with_trf_light_norm,without_trf_light_norm
SAU,Saudi Arabia,Asia,34813867.0,35.9,98.0,164.7,45.6,139.8,['[kjc38p4dJK0]'],['[[0]]'],['[[0]]'],['[[2873]]'],['[0]'],['[None]'],['[30.0]'],202,7,4678,20,117,464,1,246,79,2873,1,0.0,0.0,0.0,0.0,2.333333333333333,0.0,0.0,2.333333333333333,2.0,0.0,2.0,0.0,1.9995952840940582e-11,1.9995952840940582e-11
SGP,Singapore,Asia,5685807.0,2.1,97.0,167.4,43.3,144.9,"['[vBySF9eSKQs,c-gPO5CIvS4]']","['[[0],[1]]']","['[[19],[23]]']","['[[1877],[3249]]']","['[0, 0]']","['[None,None]']","['[30, 30.0]']",1446,53,3278,229,354,325,0,321,8,5084,2,0.0,0.8763290840638545,0.753129460813192,0.0,2.3333333333333335,5.079365079365079,0.8249959077094118,4.321839080459769,4.0,11.0,19.0,12.0,5.189118677671882e-10,1.072417860052189e-09
SLV,El Salvador,North America,6486201.0,20.9,90.0,164.0,38.8,192.99,"['[bemqMHN0Dlc,woVa_IvEOks,PBk3j85qYLg]', '[pn0FLK6-uW0]']","['[[0], [0, 0], [0]]', '[[0, 0]]']","['[[5], [142, 402], [0]]', '[[23613, 25158]]']","['[[2185], [393, 2090], [1343]]', '[[24967, 25634]]']","['[0,0,0]', '[0]']","['[19062024,21062024,31082022]', '[21052024]']","['[30.0,30.0,30.0]', '[30.0]']",0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SMR,San Marino,Europe,33938.0,0.0,99.9,168.1,,63.4,['[E0TcC2B5iQk]'],['[[0]]'],['[[50]]'],['[[1255]]'],['[0]'],['[18062022]'],['[24.0]'],138,0,906,17,7,45,0,7,12,1205,1,0.0,1.1384992457514405,0.0,0.0,1.8333333333333335,0.0,1.1384992457514405,1.8333333333333335,2.0,0.0,6.0,0.0,4.890538739302252e-08,1.4671616217906756e-07
SRB,Serbia,Europe,6908224.0,7.5,99.0,174.5,33.1,108.7,"['[Bf2ZTOJ2k4A,uNKOTMuEFMI,cW3hehCZwQQ,VSFcTR5mIok,7C6vCVkimMg,X9unGUWMIQw]', '[r3mBtsWWLGw]', '[_JCWxUqFCs8]', '[MQDgIQtQKBc,ecpvKJUiw6s,EBU1pehvJRs,nf3v9CbwR4k]']","['[[0],[0],[0],[0],[0],[1]]', '[[0]]', '[[0]]', '[[0],[0],[0],[0]]']","['[[0],[63],[0],[0],[317],[586]]', '[[30]]', '[[55]]', '[[0],[43],[0],[0]]']","['[[1799],[4466],[1476],[1743],[1230],[1593]]', '[[1105]]', '[[1835]]', '[[1080],[944],[1920],[2671]]']","['[0, 0, 0, 0, 0, 0]', '[0]', '[0]', '[0, 0, 0, 0]']","['[None,None,None,None,None,None]', '[26032023]', '[None]', '[14122022,26022023,10102022,18012022]']","['[30.0, 24.0, 30.0, 30, 30.0, 30.0]', '[30.0]', '[24.0]', '[30, 30, 24.0, 30]']",8379,272,24586,313,1026,1870,0,2186,149,20768,12,0.0,0.8539125022134826,0.0,0.0,3.3003766478342746,0.0,0.8539125022134826,3.3003766478342746,93.0,0.0,129.0,1.0,6.482191578178965e-10,9.061128012508231e-10
SSD,South Sudan,Africa,11193729.0,36.7,35.0,166.2,44.1,,['[f52Ttwcw-ak]'],['[[0]]'],['[[9]]'],['[[2603]]'],['[0]'],['[None]'],['[30.0]'],3344,25,1686,1557,43,535,1,13,2,2594,1,0.0,0.6990664496926234,0.0,0.0,6.0,0.0,0.6990664496926234,6.0,5.0,0.0,54.0,0.0,1.7219686646208353e-10,1.8597261577905022e-09
STP,Sao Tome And Principe,Africa,219161.0,27.9,93.75,165.0,56.3,0.0,['[MGGMtI8yQYI]'],['[[0]]'],['[[167]]'],['[[850]]'],['[0]'],['[06012023]'],['[30]'],0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SUR,Suriname,South America,586634.0,15.3,95.0,168.0,57.9,0.0,"['[P08v6qwYuXw]', '[PymrJ6l75eY,ErvhTTVRol0,IPyfwHlfyKk,VgrbKcAmea4,ilZCEL4iBz0,44yfqZcRgnY,1nImnYtY350,mxGvXIDtq9U,MRjcHfXA4x4]']","['[[0, 0]]', '[[0], [0], [0], [0], [0], [0], [0], [0], [0]]']","['[[55, 487]]', '[[52], [10], [0], [0], [0], [5], [19], [356], [28]]']","['[[451, 739]]', '[[1001], [1303], [746], [703], [2322], [1089], [1517], [882], [2135]]']","['[0]', '[0,0,0,0,0,0,0,0,0]']","['[23042022]', '[6112022,26032022,10032024,9032024,17032024,7052022,21052022,1042019,28052022]']","['[30.0]', '[30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0]']",1546,69,11054,296,346,1824,0,153,67,11876,10,0.0,0.9166090393576424,0.0,0.0,4.022222222222223,0.0,0.9166090393576424,4.022222222222223,3.0,0.0,27.0,0.0,4.30609726849288e-10,3.875487541643592e-09
SVK,Slovakia,Europe,5458827.0,6.1,100.0,174.0,24.1,99.1,"['[zGtYN3lP9VY,2Eaxi2jDfVc]']","['[[0],[0]]']","['[[56],[34]]']","['[[2820],[724]]']","['[0, 0]']","['[None,None]']","['[24.0, 30]']",1108,49,3933,55,155,238,0,339,11,3454,2,0.0,0.9079746071748068,0.0,0.0,1.8333333333333333,0.0,0.9079746071748068,1.8333333333333333,14.0,0.0,15.0,0.0,7.425169490066521e-10,7.955538739356989e-10
SVN,Slovenia,Europe,2100126.0,5.1,99.7,174.1,24.3,96.8,['[RI0Dh-JQffI]'],['[[0]]'],['[[0]]'],['[[742]]'],['[0]'],['[20092020]'],['[None]'],140,51,700,14,16,37,0,122,13,742,1,0.0,0.59207183030403,0.0,0.0,7.0,0.0,0.59207183030403,7.0,2.0,0.0,1.0,0.0,1.2834552735204518e-09,6.417276367602259e-10
SWE,Sweden,Europe,10353442.0,3.1,99.0,173.6,29.8,94.9,"['[XXgjsZ-XnYc]', '[6nvZfXcV3uA,F6Y0miRc9xA,M1krQ3OFtoA,0GMt9cZ8g_E]', '[1izw5Hx59ZA]']","['[[0]]', '[[0],[0],[0],[0]]', '[[0]]']","['[[0]]', '[[21],[0],[0],[128]]', '[[65]]']","['[[822]]', '[[1836],[902],[1287],[11506]]', '[[934]]']","['[0]', '[0, 0, 0, 0]', '[0]']","['[08092024]', '[None,None,None,None]', '[24122023]']","['[30]', '[30.0, 30.0, 30.0, 30]', '[30.0]']",15330,1698,9106,258,549,856,6,3038,87,17073,6,0.0,0.6326019232575315,0.0,0.0,4.379035183170121,0.0,0.6326019232575315,4.379035183170121,415.0,0.0,503.0,0.0,2.347758931860744e-09,2.8455969704239864e-09
SYC,Seychelles,Africa,98462.0,11.3,96.2,169.0,32.1,0.0,"['[Hg600TajSEQ]', '[Hg600TajSEQ]', '[X4EuhO0PyRY,TvK_92_Tthg]']","['[[0]]', '[[0]]', '[[0, 0], [0]]']","['[[598]]', '[[124]]', '[[51, 266], [1252]]']","['[[832]]', '[[482]]', '[[228, 515], [1790]]']","['[0]', '[0]', '[0,0]']","['[03122022]', '[03122022]', '[1022021,18052019]']","['[30]', '[30]', '[30.0,30.0]']",0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SYR,Syria,Asia,17500657.0,14.9,86.4,165.5,26.6,121.94,"['[0yuNX9oYOIM,cq1rEXREmvw,tpk9Ki-39oQ,dVsciPxoWMc,Zhc6O8VrW4Q,bEAHW5Jb0wA,KsW9dEcFWho,cg-04S-2j20,4zkXYk1Qf_M,CkvL8Yt4I3o,9_N4-z1EbaM,0w2vQ2PbLLg,A3K6cw-B5N0,hZj9sfQaaVk,I2o9iZh6F-U,0LO7P-tfIko,a3IwLqDIIc4,XzwLz0Sshq0,3Qt7D6SG_d8,g2ZSMnIWj3I,Xi0QIGyn_Z4,cnzifUCmVUE,JC2Ox-UzJQo,Mwg7fJ8MDZ4,dZuuvdXvDvE,FEV0EMtWeIE,Zg2zmivm9rg]', '[qzimFzMh6lA,GDSRSzo5DDw,I0UeMmyvdQw,f1_63yasB4w,gmRVVKou1ds,8ThJZ3hVxYw,ORZLHfYIRWM,kxdW_OOqiFE,OKEdnuzkqGw,QWKNxgwxZ_8,AoIo2JOUk_w,Sg1fECUlm8Q,fajNoXSllfU,SIDCbCRA4Bg,Ma02AMIz_ac,ZkO3neFwQbs,fUXghnYL6ks,pcsLcSqzxyk,xlZrVhNmJas,_7OcQ5p3u78,3olyd9HllwM,6bgzQTZY1is,U4bhoDJIsU0,zjQmjVUziXk,I2ZOEBZXNq0,vO17QNa8HBQ]', '[4xUxRv8ZAl4,ivYoHNpbeFs]', '[aGuIh68N2l0,trefTmZwvFo,LvA7aHJLJ14]']","['[[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0]]', '[[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0]]', '[[0],[0]]', '[[0],[0],[0]]']","['[[280],[2],[3],[0],[0],[0],[3],[0],[5],[3],[10],[6],[0],[4],[7],[0],[3],[3],[4],[4],[14],[3],[3],[5],[0],[0],[2]]', '[[0],[7],[0],[0],[0],[0],[0],[0],[13],[0],[0],[0],[0],[0],[4],[6],[3],[4],[0],[3],[0],[0],[2],[3],[4],[4]]', '[[2],[0]]', '[[4],[0],[7]]']","['[[2517],[722],[1072],[1134],[914],[1050],[919],[810],[3352],[1045],[785],[895],[1169],[1089],[878],[1103],[1189],[1138],[1506],[1115],[1236],[625],[614],[933],[1228],[740],[1088]]', '[[1339],[1290],[852],[2201],[1304],[2727],[1956],[1136],[783],[1802],[1350],[1227],[755],[1334],[1329],[902],[1205],[1718],[1457],[619],[1725],[776],[860],[1286],[1068],[1315]]', '[[708],[1185]]', '[[654],[725],[810]]']","['[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', '[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', '[0, 0]', '[0, 0, 0]']","['[18062022,14092021,17072023,05072023,09062023,20072022,10062022,08052022,21032022,05032022,10022022,16022022,05022022,01022022,19092021,02102021,16102021,23102021,30102021,13112021,04122021,11122021,25122021,01012022,25012022,14012022,28012022]', '[None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None]', '[26022022,17012022]', '[09112021,02112021,23112021]']","['[25, 30.0, 30.0, 30.0, 30.0, 30, 30, 30, 30.0, 30.0, 30.0, 30, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30, 30.0, 30.0, 30, 30, 30.0, 30]', '[30, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30, 30.0, 30.0, 30.0, 30.0, None, 30, 30, 30.0, 30.0]', '[30.0, 30.0]', '[30, 30.0, 30.0]']",18749,370,24796,753,879,4528,5,433,41,23961,58,0.0,0.8265962817692466,0.0,0.0,2.9973499610288425,0.0,0.8265962817692466,2.9973499610288425,54.0,0.0,849.0,0.0,1.2877586259057301e-10,2.0246427285073424e-09
TCA,Turks And Caicos Islands,North America,47720.0,0.0,0.0,0.0,0.0,0.0,"['[kgJZthAqomg]', '[Dshhbaqt8Rg,9BJhJux9b6s,KUYfuBMPn5w]']","['[[0, 0]]', '[[1, 1, 1], [0, 0, 0], [0, 0, 0]]']","['[[412, 959]]', '[[0, 149, 402], [286, 880, 1273], [46, 694, 911]]']","['[[847, 1348]]', '[[100, 280, 1200], [779, 1111, 1598], [431, 810, 1123]]']","['[0]', '[0,0,0]']","['[5052023]', '[25022025,13092022,26102021]']","['[30.0]', '[30.0,30.0,30.0]']",0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Thailand,Asia,69799978.0,32.2,94.0,165.5,34.9,170.5,"['[GuyazY5xtuI,YJBaPMD7hPQ,otQMo0XD3so]', '[Eiee9FfbjYA,sAmDPU4sd3o]']","['[[0],[0],[0]]', '[[0],[0]]']","['[[26],[39],[66]]', '[[20],[77]]']","['[[3813],[3186],[5046]]', '[[4196],[6305]]']","['[0, 0, 0]', '[0, 0]']","['[None,None,None]', '[23102023,06112023]']","['[30.0, 30, 30]', '[30, 30]']",5090,40,5654,4384,653,1416,0,214,14,7963,5,0.0,0.7487673401466657,0.0,0.0,3.1403508771929807,0.0,0.7487673401466657,3.1403508771929807,27.0,0.0,109.0,0.0,4.8577119949881624e-11,1.9610763239026287e-10
TJK,Tajikistan,Asia,9537642.0,15.7,99.7,163.0,34.0,0.0,['[oLHPlvDRj8Q]'],['[[0]]'],['[[6]]'],['[[2952]]'],['[0]'],['[02022025]'],['[25]'],972,8,4228,20,167,371,0,248,7,2946,1,0.0,0.7720427251359134,0.0,0.0,2.3999999999999995,0.0,0.7720427251359134,2.3999999999999995,3.0,0.0,2.0,0.0,1.0676957039278719e-10,7.117971359519147e-11
TKM,Turkmenistan,Asia,6031187.0,13.5,99.4,169.0,40.8,74.41,"['[3H38ZPwxsO8,CWkwRPY0yLQ,XY5ZXtzM634,kEsEe2tSZE8,b_9VgwJ-Yn8,lNDZTbC0m54,EOy-JytGDvc]']","['[[0], [0], [0], [0], [0], [0], [0]]']","['[[0], [0], [0], [28], [0], [29], [53]]']","['[[761], [1403], [1020], [636], [794], [795], [1906]]']","['[0,0,0,0,0,0,0]']","['[28012016,11032023,10072022,11072022,1082022,3032024,29102016]']","['[24.0,60.0,60.0,60.0,60.0,60.0,30.0]']",902,13,5665,1,222,507,0,185,15,7205,7,0.0,0.0,0.0,0.0,1.0882352941176467,0.0,0.0,1.0882352941176467,0.0,0.0,14.0,0.0,0.0,3.221745690966082e-10
TTO,Trinidad And Tobago,South America,1399491.0,9.3,97.9,170.0,0.0,0.0,"['[E9CzlKpiEoU]', '[u07o5uniPqg,MXRLcjL9ueA]']","['[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]', '[[0, 0], [0, 0]]']","['[[56, 731, 1364, 1860, 1923, 2180, 3287, 4177, 6171, 6578, 7059]]', '[[0, 122], [92, 6754]]']","['[[693, 1342, 1648, 1906, 2106, 3190, 3710, 6034, 6492, 6944, 9100]]', '[[112, 1100], [2748, 9102]]']","['[0]', '[0,0]']","['[2062023]', '[29032024,27012023]']","['[30.0]', '[30.0,30.0]']",0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TUN,Tunisia,Africa,11818618.0,16.5,96.2,169.3,33.7,131.7,['[0wsuONzLXp0]'],['[[0]]'],['[[31]]'],['[[3148]]'],['[0]'],['[None]'],['[30]'],930,26,5700,50,39,413,0,117,127,3117,1,0.0,1.1074891512709404,0.0,0.0,2.754901960784314,0.0,1.1074891512709404,2.754901960784314,5.0,0.0,6.0,0.0,1.357270801605096e-10,1.628724961926115e-10
TUR,Türkiye,Asia,84339067.0,12.3,97.0,169.1,44.4,188.93,"['[0XZ1xZjEMq4,xEzsSPPSLgU]', '[RKIPWCWldzE,EekQAq5bufc,LBjC1JVy9-0,ALA09uSzD7E]']","['[[1],[0]]', '[[0],[0],[0],[0]]']","['[[150],[37]]', '[[26],[65],[5],[45]]']","['[[3140],[4922]]', '[[5558],[3300],[3760],[6248]]']","['[0, 0]', '[0, 0, 0, 0]']","['[None,None]', '[20112020,None,None,None]']","['[30.0, 30]', '[30.0, 30.0, 30.0, 30]']",13550,93,20159,1446,2448,3009,4,1644,105,21715,6,0.0,0.6956829775567765,0.8288458946985606,0.0,3.6015625000000027,3.103448275862069,0.707197064377307,3.5799701046337846,101.0,6.0,212.0,35.0,5.842451981517841e-11,1.3486781676961745e-10
TWN,Taiwan,Asia,23503349.0,12.7,98.7,167.1,31.6,120.4,"['[P8Uh9f0EaU8,N-P79qS3EIY]']","['[[0],[1]]']","['[[20],[16]]']","['[[6137],[2823]]']","['[0, 0]']","['[None,None]']","['[30, 30.0]']",5721,406,8006,3259,690,792,0,574,3,8924,2,0.0,0.7100942869579434,0.8139880612857893,0.0,4.6410256410256405,15.23076923076923,0.7556207723375613,9.935897435897438,47.0,0.0,38.0,54.0,2.2408281256568585e-10,4.3863018629878933e-10
UGA,Uganda,Africa,45741000.0,29.4,81.0,163.6,42.7,209.11,['[qeFr7pCSbYU]'],['[[0]]'],['[[48]]'],['[[1233]]'],['[0]'],['[None]'],['[30.0]'],2595,49,787,1487,39,230,0,83,2,1185,1,0.0,0.7600023818318741,0.0,0.0,2.6534653465346536,0.0,0.7600023818318741,2.6534653465346536,26.0,0.0,144.0,0.0,4.796774943713998e-10,2.6566753534415984e-09
